plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-122.0381864,36.9680267,6ff245bf-76d6-4afe-bae5-a4911f4faf41,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330044', 'update_time': '2025-05-04T23:39:25.253Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Jessica Smith, D.O.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-jessica-smith-1046237782'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,84a1872a-66bb-4cb6-afba-f53486f24e82,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330878', 'update_time': '2025-05-03T09:15:45.240Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Margaret MacMillan, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-margaret-macmillan-1046239793'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,e546cfd5-c048-40b6-8d87-06c971bf7bed,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330875', 'update_time': '2025-05-07T06:25:48.640Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Vickie L. Winkler, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-vickie-l-winkler-1046244408'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,b5a3d380-2022-4031-8f3b-9cebdd62824e,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330876', 'update_time': '2025-05-03T13:37:57.650Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Tracy Maclay, M.D. MPH', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-tracy-maclay-1046244141'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,a832d6ae-f5c4-4294-b9f6-06780de1f0cf,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330258', 'update_time': '2025-05-03T16:00:32.607Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Nathan D Atkinson, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-nathan-atkinson-1046240932'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,e93e8325-e6c2-481a-a1bc-029f43f55301,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374887034007', 'update_time': '2025-05-05T20:40:48.367Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Julia (Julie) R Powers, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-provider/dr-juliajulie-r-powers-1046247975'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.0381864,36.9680267,faca0b9c-984e-466d-a1f8-bfe6027cc1a0,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374889754386', 'update_time': '2023-06-14T05:31:21.853Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Kirsten E Barnes, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://www.sutterhealth.org/find-doctor/dr-kirsten-e-barnes'],,,['8314586300'],,"[{'freeform': '1301 Mission St Fl 2', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.0381864,36.9680267
-122.038,36.96834,410ab91b-23d6-4f78-a58f-925ef7e0b7f2,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885332145', 'update_time': '2017-09-14T05:48:36.940Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Joseph Molinaro, D.O.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['http://www.pamf.org/dr-joseph-molinaro.html'],,,['8314586310'],,"[{'freeform': '1301 Mission St #1', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.038,36.96834
-122.038,36.96834,b7354ce5-8a2c-4094-b45f-1376bd4edcd5,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374885330879', 'update_time': '2017-09-14T05:08:41.840Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Daryl Nounnan, M.D.', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['http://www.pamf.org/dr-daryl-nounnan.html'],,,['8314586310'],,"[{'freeform': '1301 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.038,36.96834
-122.037939280272,36.9685180485249,dd0183e2-0dd3-4920-8df0-9e47c077c4cd,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1407374883767834', 'update_time': '2014-09-22T22:14:16.270Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Jenny Schreck, MD: Family Medicine, Sutter Palo Alto Medical Foundation', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['http://www.pamf.org/dr-jenny-schreck.html?utm_medium=local&utm_source=bing-local&utm_campaign=local-santa-cruz-pamfd847'],,,['8314586300'],,"[{'freeform': '1301 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.037939280272,36.9685180485249
-122.03724,36.96934,7c7ed6f4-a9d8-4459-b5a8-f58b1fe30bc6,1,"[{'property': '', 'dataset': 'meta', 'record_id': '424638987942907', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.29694323144104806, 'between': None}]","{'primary': 'PAMF Santa Cruz', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['bar', 'medical_center'], dtype=object)}",0.29694323144104806,,['https://www.facebook.com/424638987942907'],,['+18314586300'],,"[{'freeform': '1203 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3563', 'region': 'CA', 'country': 'US'}]",-122.03724,36.96934
-122.0363697,36.9705632,533d9e65-79f6-410a-a253-67748ea7ed12,1,"[{'property': '', 'dataset': 'meta', 'record_id': '167024056669895', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Santa Cruz Dental Group', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['professional_services', 'health_and_medical'], dtype=object)}",0.9784508333782836,['http://www.santacruzdentalgroup.com/'],['https://www.facebook.com/167024056669895'],,['+18314263535'],,"[{'freeform': '1017 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3524', 'region': 'CA', 'country': 'US'}]",-122.0363697,36.9705632
-122.036298,36.9705543,9cada5c0-450d-442a-ba97-f3fa7a5c7526,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1257079841022364', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9300613496932515, 'between': None}]","{'primary': 'Freeman David G DDS', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['professional_services'], dtype=object)}",0.9300613496932515,['http://www.santacruzdentalgroup.com/'],['https://www.facebook.com/1257079841022364'],,['+18314263539'],,"[{'freeform': '1017 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3524', 'region': 'CA', 'country': 'US'}]",-122.036298,36.9705543
-122.0362817,36.9705537,32260622-ffe6-4210-827f-23dbd4ae0962,1,"[{'property': '', 'dataset': 'meta', 'record_id': '759319954078536', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}]","{'primary': 'Wagner Jonathon T DDS', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['health_and_medical', 'hospital'], dtype=object)}",0.9459263554653523,['http://www.santacruzdentalgroup.com/'],['https://www.facebook.com/759319954078536'],,['+18314263535'],,"[{'freeform': '1017 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3524', 'region': 'CA', 'country': 'US'}]",-122.0362817,36.9705537
-122.0364158,36.9715543,d50c378b-3fb9-4218-8d0c-5566ccd8be52,1,"[{'property': '', 'dataset': 'meta', 'record_id': '568161639863687', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Santa Cruz Smiles', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['health_and_medical', 'hospital'], dtype=object)}",0.9784508333782836,['http://santacruzsmiles.com/'],['https://www.facebook.com/568161639863687'],,['+18314266550'],,"[{'freeform': '930 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3559', 'region': 'CA', 'country': 'US'}]",-122.0364158,36.9715543
-122.0361565,36.971565,1c89598d-0237-413c-a039-44e8cc645419,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1579980182313926', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.909823677581864, 'between': None}]","{'primary': 'Dental Club', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['dentist'], dtype=object)}",0.909823677581864,['http://www.DentalClub101.com/'],['https://www.facebook.com/1579980182313926'],,['+18314266550'],,"[{'freeform': '930 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3559', 'region': 'CA', 'country': 'US'}]",-122.0361565,36.971565
-122.0356412,36.9726044,1558da4c-73a3-411b-bb0f-b4f3120d6b9b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '200977330034310', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '844424933887797', 'update_time': '2025-05-10T12:21:11.307Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Donald P Connolly DDS', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['orthodontist', 'health_and_medical'], dtype=object)}",0.9950436916770052,['https://www.connollybraces.com/'],['https://www.facebook.com/200977330034310'],,['+18314261056'],,"[{'freeform': '824 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3681', 'region': 'CA', 'country': 'US'}]",-122.0356412,36.9726044
-122.03411,36.97387,f7a48e59-253c-403a-9a55-df3b98ccaa63,1,"[{'property': '', 'dataset': 'meta', 'record_id': '186441145274006', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'Wise Ways GYN Care', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['womens_health_clinic', 'health_and_medical'], dtype=object)}",0.33766233766233766,['http://www.wisewaysgyn.com/'],['https://www.facebook.com/186441145274006'],,['+19782735195'],,"[{'freeform': '701 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3614', 'region': 'CA', 'country': 'US'}]",-122.03411,36.97387
-122.0340756,36.9742214,d8674a8f-88e5-4bf4-b9c9-b6765c87a015,1,"[{'property': '', 'dataset': 'meta', 'record_id': '512218262200460', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Mission Hill Dental', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['buddhist_temple', 'professional_services'], dtype=object)}",0.9784508333782836,['https://www.missionhilldentalcare.com'],['https://www.facebook.com/512218262200460'],,['+18314291397'],,"[{'freeform': '615 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3612', 'region': 'CA', 'country': 'US'}]",-122.0340756,36.9742214
-122.0282373,36.9715007,2517a0ae-01a5-40b6-ac79-0ea224defcf4,1,"[{'property': '', 'dataset': 'meta', 'record_id': '131984163542691', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'New Street Dental', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['teeth_whitening', 'health_and_medical'], dtype=object)}",0.9784508333782836,['https://www.newstreetdentalsantacruz.com/'],['https://www.facebook.com/131984163542691'],,['+18314261343'],,"[{'freeform': '525 Center St', 'locality': 'Santa Cruz', 'postcode': '95060-4312', 'region': 'CA', 'country': 'US'}]",-122.0282373,36.9715007
-122.0261162,36.9721195,c63c11aa-fc51-49c8-a8e4-89d7f92be6bc,1,"[{'property': '', 'dataset': 'meta', 'record_id': '140382239366592', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Cypress Health Institute', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['college_university', 'health_and_medical'], dtype=object)}",0.9784508333782836,['http://www.cypresshealthinstitute.com/'],['https://www.facebook.com/140382239366592'],,['+18314762115'],,"[{'freeform': '1119 Pacific Ave', 'locality': 'Santa Cruz', 'postcode': '95060-4464', 'region': 'CA', 'country': 'US'}]",-122.0261162,36.9721195
-122.0261115,36.9721412,5b494aa6-c9b5-4c9b-98a8-90c690b5595d,1,"[{'property': '', 'dataset': 'meta', 'record_id': '185002821632304', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1407374885101233', 'update_time': '2017-09-05T14:02:56.257Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Planned Parenthood', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['prenatal_perinatal_care', 'social_service_organizations'],
      dtype=object)}",0.9950436916770052,['https://www.plannedparenthood.org/'],['https://www.facebook.com/185002821632304'],,['+18314265550'],,"[{'freeform': '1119 Pacific Ave', 'locality': 'Santa Cruz', 'postcode': '95060-4464', 'region': 'CA', 'country': 'US'}]",-122.0261115,36.9721412
-122.0257928,36.9733662,0d65be8a-5c72-4364-80ba-3d2569d7b01a,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1100572900004102', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.242152466367713, 'between': None}]","{'primary': 'Santa Cruz Dentists', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['electrician', 'professional_services'], dtype=object)}",0.24215246636771304,['http://santacruzelectricians.net/'],['https://www.facebook.com/1100572900004102'],,['+16038372690'],,"[{'freeform': '1200 Pacific Ave', 'locality': 'Santa Cruz', 'postcode': '95060-3904', 'region': 'CA', 'country': 'US'}]",-122.0257928,36.9733662
-122.0335519,36.9755232,6c261310-ad7e-4185-ba04-3f4a7e4cfd2e,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1819689568255336', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Five Gables Family Dentistry', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['family_practice', 'health_and_medical'], dtype=object)}",0.9784508333782836,['http://www.mysantacruzdentist.com/'],['https://www.facebook.com/1819689568255336'],,['+18314261444'],,"[{'freeform': '500 Mission St', 'locality': 'Santa Cruz', 'postcode': '95060-3611', 'region': 'CA', 'country': 'US'}]",-122.0335519,36.9755232
-122.0288761,36.9749468,c7592bcf-dc59-41f3-8972-6575c46fe8cf,1,"[{'property': '', 'dataset': 'meta', 'record_id': '122386037954825', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': ""Santa Cruz Women's Health Clinic"", 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['obstetrician_and_gynecologist', 'family_practice'], dtype=object)}",0.9784508333782836,['https://www.schealthcenters.org'],['https://www.facebook.com/122386037954825'],,['+18314273500'],,"[{'freeform': '250 Locust St', 'locality': 'Santa Cruz', 'postcode': '95060-3813', 'region': 'CA', 'country': 'US'}]",-122.0288761,36.9749468
-122.0289443,36.975372,4abb0d62-883c-48d0-b3b8-aedfe02b3af8,1,"[{'property': '', 'dataset': 'meta', 'record_id': '264443163747504', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}]","{'primary': 'Larson Don W DDS', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['doctor', 'professional_services'], dtype=object)}",0.9459263554653523,['https://www.patientconnect365.com/Dentists/California/SantaCruz/95060/Don_W_Larson_DDS'],['https://www.facebook.com/264443163747504'],,['+18314237530'],,"[{'freeform': '916 Center St', 'locality': 'Santa Cruz', 'postcode': '95060-3808', 'region': 'CA', 'country': 'US'}]",-122.0289443,36.975372
-122.029474,36.975991,bdc533a6-14c0-47c6-b982-a34023916377,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '844424934465566', 'update_time': '2023-10-03T20:55:56.743Z', 'confidence': 0.77, 'between': None}]","{'primary': 'DR. KAILA SELLARS', 'common': None, 'rules': None}","{'primary': 'doctor', 'alternate': array(['health_and_medical'], dtype=object)}",0.77,['https://scnmc.com/dr-kaila-sellars'],,,['8314771377'],,"[{'freeform': '736 CHESTNUT St', 'locality': 'SANTA CRUZ', 'postcode': '95060', 'region': 'CA', 'country': 'US'}]",-122.029474,36.975991
-122.0276987,36.9744935,f4d06b18-562f-48d3-8322-027c57a95ffd,1,"[{'property': '', 'dataset': 'meta', 'record_id': '134490036603172', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Heit Family Dentistry DDS', 'common': None, 'rules': None}","{'primary': 'dentist', 'alternate': array(['oral_surgeon', 'health_and_medical'], dtype=object)}",0.9784508333782836,['http://www.yelp.com/biz/santa-cruz-dentist-santa-cruz-4'],['https://www.facebook.com/134490036603172'],,['+18314233364'],,"[{'freeform': '903 Cedar St', 'locality': 'Santa Cruz', 'postcode': '95060-3801', 'region': 'CA', 'country': 'US'}]",-122.0276987,36.9744935
-122.0273663,36.9761256,49d22d94-603d-44e5-8898-c89028c592b9,1,"[{'property': '', 'dataset': 'meta', 'record_id': '158674607519357', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9300613496932515, 'between': None}]","{'primary': 'Defib This', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['medical_service_organizations', 'health_and_medical'],
      dtype=object)}",0.9300613496932515,['http://www.defibthis.com'],['https://www.facebook.com/158674607519357'],,['+18314269111'],,"[{'freeform': '1543 Pacific Ave', 'locality': 'Santa Cruz', 'postcode': '95060-3961', 'region': 'CA', 'country': 'US'}]",-122.0273663,36.9761256
-122.0243307,36.9739133,10028cb1-0d98-4202-9dba-900b629af61b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '316200501582060', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1125899906948387', 'update_time': '2025-04-21T14:37:03.657Z', 'confidence': 0.77, 'between': None}]","{'primary': 'CVS Pharmacy', 'common': None, 'rules': None}","{'primary': 'pharmacy', 'alternate': array(['medical_supply', 'shopping'], dtype=object)}",0.9950436916770052,['https://www.cvs.com/store-locator/landing'],['https://www.facebook.com/316200501582060'],,['+18314267444'],"{'wikidata': None, 'names': {'primary': 'CVS Pharmacy', 'common': None, 'rules': None}}","[{'freeform': '600 Front St', 'locality': 'Santa Cruz', 'postcode': '95060-4507', 'region': 'CA', 'country': 'US'}]",-122.0243307,36.9739133
-122.0205737,36.9772541,6afa285a-06b8-4457-8ce1-534852b3219f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '162822320400088', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Doctors on Duty', 'common': None, 'rules': None}","{'primary': 'hospital', 'alternate': array(['doctor'], dtype=object)}",0.9784508333782836,['http://www.doctorsonduty.com/'],['https://www.facebook.com/162822320400088'],,['+18314257991'],,"[{'freeform': '615 Ocean St', 'locality': 'Santa Cruz', 'postcode': '95060-4005', 'region': 'CA', 'country': 'US'}]",-122.0205737,36.9772541
