plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-122.0183218,36.9737504,cf2c2ab6-f06a-450d-9db3-6fa017ad5b52,1,"[{'property': '', 'dataset': 'meta', 'record_id': '540158769489615', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1125899911262742', 'update_time': '2023-12-14T00:25:24.960Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Farmers Insurance', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9950436916770052,['http://batteyinsurance.com/'],['https://www.facebook.com/540158769489615'],,['+18314237163'],,"[{'freeform': '410 Ocean St', 'locality': 'Santa Cruz', 'postcode': '95060-4636', 'region': 'CA', 'country': 'US'}]",-122.0183218,36.9737504
-122.008347,36.9676187,c7ccfbb7-c61c-47e9-9080-b744995db57f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '56984425368', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Shockley insurance Solutions', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['http://www.steveshockley.com/'],['https://www.facebook.com/56984425368'],,['+18316008755'],,"[{'freeform': '519 Seabright Ave', 'locality': 'Santa Cruz', 'postcode': '95062-3482', 'region': 'CA', 'country': 'US'}]",-122.008347,36.9676187
-122.000579,36.9629612,bab232fb-3898-4d3a-a173-d32d1019455c,1,"[{'property': '', 'dataset': 'meta', 'record_id': '112624388763593', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '844424932452712', 'update_time': '2019-06-05T05:22:20.057Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Chris Buich', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9950436916770052,['http://www.chrisbuich.com/'],['https://www.facebook.com/112624388763593'],,['+18314644300'],,"[{'freeform': '2222 E Cliff Dr', 'locality': 'Santa Cruz', 'postcode': '95062-4730', 'region': 'CA', 'country': 'US'}]",-122.000579,36.9629612
-121.996477,36.966364,941923c2-2b61-45b1-93cc-28f6feaec62a,1,"[{'property': '', 'dataset': 'meta', 'record_id': '545073545590341', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.29694323144104806, 'between': None}]","{'primary': 'Dick Kulvin - HealthMarkets Insurance', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.29694323144104806,['https://www.healthmarkets.com/local-health-insurance-agent/dickkulvin/?MarketingRefCode=referral_HLT_yext_AQ&lob=Health&utm_medium=referral&utm_source=yext&utm_campaign=HLT_AQ&utm_term&utm_content=WEB'],['https://www.facebook.com/545073545590341'],,['+18314649587'],,"[{'freeform': '901 Dolores St', 'locality': 'Santa Cruz', 'postcode': '95062-4657', 'region': 'CA', 'country': 'US'}]",-121.996477,36.966364
-122.01151,36.9794572,70202612-dbc5-4459-b7d3-4ef9bd63200b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '59382507851', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'DCD Financial & Insurance Services', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['http://www.lowcostcahealth.com/'],['https://www.facebook.com/59382507851'],,['+18314238542'],,"[{'freeform': '1123 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2105', 'region': 'CA', 'country': 'US'}]",-122.01151,36.9794572
-122.011594,36.9796,d0e68087-9570-43cd-bffe-0950ae244822,1,"[{'property': '', 'dataset': 'meta', 'record_id': '83726298747', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'LowCostCaHealth.com', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['medical_service_organizations', 'health_and_medical'],
      dtype=object)}",0.33766233766233766,['http://www.lowcostcahealth.com/'],['https://www.facebook.com/83726298747'],,['+18314238542'],,"[{'freeform': '1123 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2105', 'region': 'CA', 'country': 'US'}]",-122.011594,36.9796
-122.01041,36.97938,4390356d-8d4e-46a4-9e98-ecac391ad621,1,"[{'property': '', 'dataset': 'meta', 'record_id': '204244962763741', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.672566371681416, 'between': None}]","{'primary': 'Luis Garza - Family Life Insurance', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.672566371681416,,['https://www.facebook.com/204244962763741'],,['+16504379840'],,"[{'freeform': '1146 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95063-1001', 'region': 'CA', 'country': 'US'}]",-122.01041,36.97938
-122.0298091,36.9825069,09b6d390-7a0c-4f06-b6ba-8912150fd19b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '670712739657369', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9300613496932515, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '562949954399371', 'update_time': '2025-05-15T21:21:25.890Z', 'confidence': 0.77, 'between': None}]","{'primary': 'HealthMarkets Insurance - Manfred Luedge', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9839141104294479,['https://www.healthmarkets.com/local-health-insurance-agent/mluedge/?MarketingRefCode=referral_HLT_yext_AQ&lob=Health&utm_medium=referral&utm_source=yext&utm_campaign=HLT_AQ&utm_term&utm_content=WEB&y_source=1_MTc2ODk2MC01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D'],['https://www.facebook.com/670712739657369'],,['+18317509343'],"{'wikidata': None, 'names': {'primary': 'HealthMarkets', 'common': None, 'rules': None}}","[{'freeform': '505 River St', 'locality': 'Santa Cruz', 'postcode': '95060-2726', 'region': 'CA', 'country': 'US'}]",-122.0298091,36.9825069
-122.0291472,36.9821821,ae3fce7b-782d-4eff-a1c5-adb8142a2b67,1,"[{'property': '', 'dataset': 'meta', 'record_id': '137770309600141', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1688849863547428', 'update_time': '2025-05-04T22:11:57.640Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Bay Federal Credit Union', 'common': None, 'rules': None}","{'primary': 'credit_union', 'alternate': array(['installment_loans', 'banks'], dtype=object)}",0.9950436916770052,['http://www.bayfed.com/'],['https://www.facebook.com/137770309600141'],,['+18314796000'],,"[{'freeform': '420 River St', 'locality': 'Santa Cruz', 'postcode': '95060-2671', 'region': 'CA', 'country': 'US'}]",-122.0291472,36.9821821
-122.017816,36.980968,8bd2d44e-5015-48ca-8a2a-27bdce8dce3b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '246270638855748', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Fred Velez State Farm Agent', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['hospital'], dtype=object)}",0.7548172757475083,['http://fredvelez.com/'],['https://www.facebook.com/246270638855748'],,['+18314380404'],,"[{'freeform': '625 Water St', 'locality': 'Santa Cruz', 'postcode': '95060-4114', 'region': 'CA', 'country': 'US'}]",-122.017816,36.980968
-122.0105028,36.9805835,3efc806d-84da-4c87-ab01-4020096e2843,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1337072706314614', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': ""O'Brien Insurance Services"", 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['https://agents.farmers.com/ca/santa-cruz/matthew-o-brien?SourceID=AMPALFGMAG'],['https://www.facebook.com/1337072706314614'],,['+18314299595'],,"[{'freeform': '1722 Seabright Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2119', 'region': 'CA', 'country': 'US'}]",-122.0105028,36.9805835
-122.00577,36.98123,92ee1382-07bb-44f6-97dc-e0fad30b647d,1,"[{'property': '', 'dataset': 'meta', 'record_id': '357508092200', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.5662921348314607, 'between': None}]","{'primary': 'ANB Insurance Services', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.5662921348314607,['http://www.anbins.com/'],['https://www.facebook.com/357508092200'],,['+18314234304'],,"[{'freeform': '1414 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2111', 'region': 'CA', 'country': 'US'}]",-122.00577,36.98123
-122.089425,37.044476,f3f1d995-a996-4398-868d-deaf85722abd,1,"[{'property': '', 'dataset': 'meta', 'record_id': '511993935648741', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.242152466367713, 'between': None}]","{'primary': 'Zimmerman Jake - E Summers Insurance Agency-Jake Zmmrmn', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.24215246636771304,['http://www.esummersinsurance.com/'],['https://www.facebook.com/511993935648741'],,['+18057946741'],,"[{'freeform': '1410 Lost Acre Dr', 'locality': 'Felton', 'postcode': '95018-9114', 'region': 'CA', 'country': 'US'}]",-122.089425,37.044476
-122.0279208,37.0427613,178c282c-f632-4245-8de7-aeb98bf987cf,1,"[{'property': '', 'dataset': 'meta', 'record_id': '170233466352820', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Cassidy Insurance Agency', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['http://www.TrustTheCIA.com/'],['https://www.facebook.com/170233466352820'],,['+18314385490'],,"[{'freeform': '108 Whispering Pines Dr', 'locality': 'Scotts Valley', 'postcode': '95066-4785', 'region': 'CA', 'country': 'US'}]",-122.0279208,37.0427613
-122.07269,37.0499099,61a1b4ef-6512-43b1-bbf1-4a41df39f5a1,1,"[{'property': '', 'dataset': 'meta', 'record_id': '509448235772534', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Michael Boffy Insurance Services', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.4929396662387677,['http://www.farmersagent.com/mboffy'],['https://www.facebook.com/509448235772534'],,['+18312394990'],,"[{'freeform': '6116 CA-9', 'locality': 'Felton', 'postcode': '95018-9709', 'region': 'CA', 'country': 'US'}]",-122.07269,37.0499099
-122.02697,37.047344,e7fcdff4-32ad-4d36-98fd-c92b6bd862c3,1,"[{'property': '', 'dataset': 'meta', 'record_id': '107374818070222', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.5662921348314607, 'between': None}]","{'primary': 'Coinme', 'common': None, 'rules': None}","{'primary': 'currency_exchange', 'alternate': array(['financial_service', 'atms'], dtype=object)}",0.5662921348314607,['https://www.coinstar.com/kiosk-info?KioskId=8081&%3Futm_source=klp&utm_medium=gmb&utm_campaign=cmklp'],['https://www.facebook.com/107374818070222'],,['+18009443405'],"{'wikidata': None, 'names': {'primary': 'Coinme', 'common': None, 'rules': None}}","[{'freeform': ""Raley's, 222 Mount Hermon Rd"", 'locality': 'Scotts Valley', 'postcode': '95066', 'region': 'CA', 'country': 'US'}]",-122.02697,37.047344
-122.0263645,37.0482216,27559aa4-3406-4af7-9de6-bfa1db92f50b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '107012742654126', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}]","{'primary': 'Laureen Yungmeyer', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9879256218304757,['http://www.laureenyungmeyer.com/'],['https://www.facebook.com/107012742654126'],,['+18314234700'],,"[{'freeform': '230 Mount Hermon Rd', 'locality': 'Scotts Valley', 'postcode': '95066-4034', 'region': 'CA', 'country': 'US'}]",-122.0263645,37.0482216
-122.0101527,37.0503223,2244e944-7350-4aff-8abf-fa2a855ab184,1,"[{'property': '', 'dataset': 'meta', 'record_id': '109187707380059', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.93, 'between': None}]","{'primary': 'Central California Alliance for Health', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['health_department'], dtype=object)}",0.93,['http://www.thealliance.health/'],['https://www.facebook.com/109187707380059'],,['+18314305500'],,"[{'freeform': '1600 Green Hills Rd', 'locality': 'Scotts Valley', 'postcode': '95066-4981', 'region': 'CA', 'country': 'US'}]",-122.0101527,37.0503223
-122.03367,37.2566793,d218031e-019d-456f-a805-07e9590d0626,1,"[{'property': '', 'dataset': 'meta', 'record_id': '124261534254751', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}]","{'primary': 'Pat Richard Insurance Agency', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9459263554653523,['http://www.patrichardinsurance.com/'],['https://www.facebook.com/124261534254751'],,['+14088671771'],,"[{'freeform': '14540 Big Basin Way', 'locality': 'Saratoga', 'postcode': '95070', 'region': 'CA', 'country': 'US'}]",-122.03367,37.2566793
-122.0338461,37.2571224,e6756987-2b47-4e38-9df3-c94a058f85bd,1,"[{'property': '', 'dataset': 'meta', 'record_id': '363663370330409', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9688311688311688, 'between': None}]","{'primary': 'Shana Nelson', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9688311688311688,['http://shananelson.com/'],['https://www.facebook.com/363663370330409'],,['+16509888990'],,"[{'freeform': '14500 Big Basin Way', 'locality': 'Saratoga', 'postcode': '95070-6076', 'region': 'CA', 'country': 'US'}]",-122.0338461,37.2571224
-122.033242,37.258336,5093fdf8-a617-4997-a3eb-46755f30886f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '146677158722387', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'Ruth Barron - State Farm Agent', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['hospital'], dtype=object)}",0.33766233766233766,['http://ruthbarron.com/'],['https://www.facebook.com/146677158722387'],,['+14088671650'],,"[{'freeform': '14451 Big Basin Way', 'locality': 'Saratoga', 'postcode': '95070-6008', 'region': 'CA', 'country': 'US'}]",-122.033242,37.258336
-122.032595,37.2591499,419a35e7-c5ee-49e8-b270-aa636877908d,1,"[{'property': '', 'dataset': 'meta', 'record_id': '136604887001906', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Star One Credit Union', 'common': None, 'rules': None}","{'primary': 'credit_union', 'alternate': array(['bank_credit_union', 'financial_service'], dtype=object)}",0.9784508333782836,['https://www.starone.org'],['https://www.facebook.com/136604887001906'],,['+14085435202'],,"[{'freeform': '14411 Big Basin Way', 'locality': 'Saratoga', 'postcode': '95070-6008', 'region': 'CA', 'country': 'US'}]",-122.032595,37.2591499
-122.0312313,37.2596344,0c651b75-4ebb-4e38-a4e4-e3cc206ab5d6,1,"[{'property': '', 'dataset': 'meta', 'record_id': '103670482617630', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Sarai Berg: Allstate Insurance', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['https://agents.allstate.com/sara-berg-saratoga-ca.html'],['https://www.facebook.com/103670482617630'],,['+14087410585'],"{'wikidata': None, 'names': {'primary': 'Allstate', 'common': None, 'rules': None}}","[{'freeform': '14375 Saratoga Ave', 'locality': 'Saratoga', 'postcode': '95070-5978', 'region': 'CA', 'country': 'US'}]",-122.0312313,37.2596344
-121.9647715,36.9669976,0f1650d4-051b-49c2-90e3-05f5651b92b9,1,"[{'property': '', 'dataset': 'meta', 'record_id': '109107924899131', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}]","{'primary': 'Lydia Harville', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9879256218304757,['http://www.lydiaharville.com/'],['https://www.facebook.com/109107924899131'],,['+18314766665'],,"[{'freeform': '1044 41st Ave', 'locality': 'Santa Cruz', 'postcode': '95062-4447', 'region': 'CA', 'country': 'US'}]",-121.9647715,36.9669976
-121.964621,36.966972,774762ae-f09b-431d-88cc-698973da3220,1,"[{'property': '', 'dataset': 'meta', 'record_id': '116379288404806', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Mike McCauley - State Farm Agent', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.7548172757475083,['https://www.statefarm.com/agent/us/ca/santa-cruz/mike-mccauley-234ny1ys000'],['https://www.facebook.com/116379288404806'],,['+18314766665'],,"[{'freeform': '1044 41st Ave', 'locality': 'Santa Cruz', 'postcode': '95062-4447', 'region': 'CA', 'country': 'US'}]",-121.964621,36.966972
-121.9645302,36.9721023,56a730bb-0cb8-439a-a1bf-d637ccc416cb,1,"[{'property': '', 'dataset': 'meta', 'record_id': '134844423242568', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9297091412742382, 'between': None}]","{'primary': 'CalNonprofits Insurance Services', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['community_services_non_profits'], dtype=object)}",0.9297091412742382,['https://calnonprofitsinsurance.org/contact-us/'],['https://www.facebook.com/134844423242568'],,['+18884275222'],,"[{'freeform': '1500 41st Ave', 'locality': 'Capitola', 'postcode': '95010-2900', 'region': 'CA', 'country': 'US'}]",-121.9645302,36.9721023
-121.9640005,36.9733465,017dfe6e-35f7-4110-9922-9f378b18e006,1,"[{'property': '', 'dataset': 'meta', 'record_id': '169452786443689', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.24568965517241378, 'between': None}]","{'primary': 'Jackson Farmers Insurance', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.2456896551724138,['http://www.farmers.com/'],['https://www.facebook.com/169452786443689'],,['+18319200028'],,"[{'freeform': '4140 Capitola Rd', 'locality': 'Capitola', 'postcode': '95010-2571', 'region': 'CA', 'country': 'US'}]",-121.9640005,36.9733465
-121.9609446,36.9733258,e0b25cdb-5717-4774-9e6d-ae41ef74ec57,1,"[{'property': '', 'dataset': 'meta', 'record_id': '670123596473908', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'AAA', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': None}",0.9784508333782836,['http://www.aaa.com'],['https://www.facebook.com/670123596473908'],,['+18318249128'],,"[{'freeform': '4400 Capitola Rd', 'locality': 'Capitola', 'postcode': '95010-3571', 'region': 'CA', 'country': 'US'}]",-121.9609446,36.9733258
-121.960821,36.973382,2c90ecf2-13f3-42b3-ae7a-b1d47482182d,1,"[{'property': '', 'dataset': 'meta', 'record_id': '179564455732689', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'California State Automobile Association', 'common': None, 'rules': None}","{'primary': 'insurance_agency', 'alternate': array(['automotive'], dtype=object)}",0.39614373356704646,['http://www.csaa.com'],['https://www.facebook.com/179564455732689'],,['+18314799830'],,"[{'freeform': '4400 Capitola Rd', 'locality': 'Capitola', 'postcode': '95010-3571', 'region': 'CA', 'country': 'US'}]",-121.960821,36.973382
-121.9701012,36.976549,9af88719-95b7-4c53-a95a-28bca56647c4,1,"[{'property': '', 'dataset': 'meta', 'record_id': '289325071875', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1688849863547434', 'update_time': '2025-05-04T22:12:00.370Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Bay Federal Credit Union', 'common': None, 'rules': None}","{'primary': 'credit_union', 'alternate': array(['bank_credit_union', 'installment_loans'], dtype=object)}",0.9972228930210094,['https://www.bayfed.com/'],['https://www.facebook.com/289325071875'],,['+18314796000'],,"[{'freeform': '3333 Clares St', 'locality': 'Capitola', 'postcode': '95010-2546', 'region': 'CA', 'country': 'US'}]",-121.9701012,36.976549
